time,latitude,longitude,wpp_region,fishing_effort_hours,vessel_count,source
2023-02-01,3.25,131.75,WPP_715_Laut_Maluku,3.61,6,GFW_MOCK
2023-02-01,3.75,124.25,WPP_715_Laut_Maluku,3.93,8,GFW_MOCK
2023-02-01,3.75,124.75,WPP_715_Laut_Maluku,94.6,3,GFW_MOCK
2023-02-01,3.75,125.25,WPP_715_Laut_Maluku,7.07,8,GFW_MOCK
2023-02-01,3.75,125.75,WPP_715_Laut_Maluku,2.25,6,GFW_MOCK
2023-02-01,3.75,126.25,WPP_715_Laut_Maluku,22.33,13,GFW_MOCK
2023-02-01,3.75,126.75,WPP_715_Laut_Maluku,21.81,6,GFW_MOCK
2023-02-01,3.75,127.25,WPP_715_Laut_Maluku,14.04,10,GFW_MOCK
2023-02-01,3.75,127.75,WPP_715_Laut_Maluku,50.42,7,GFW_MOCK
2023-02-01,3.75,128.25,WPP_715_Laut_Maluku,22.0,8,GFW_MOCK
2023-02-01,3.75,128.75,WPP_715_Laut_Maluku,13.2,4,GFW_MOCK
2023-02-01,3.75,129.25,WPP_715_Laut_Maluku,7.98,9,GFW_MOCK
2023-02-01,3.75,129.75,WPP_715_Laut_Maluku,4.48,14,GFW_MOCK
2023-02-01,3.75,130.25,WPP_715_Laut_Maluku,6.43,10,GFW_MOCK
2023-02-01,3.75,130.75,WPP_715_Laut_Maluku,7.32,7,GFW_MOCK
2023-02-01,3.75,131.25,WPP_715_Laut_Maluku,17.01,8,GFW_MOCK
2023-02-01,3.75,131.75,WPP_715_Laut_Maluku,11.52,7,GFW_MOCK
2023-03-01,-3.75,124.25,WPP_715_Laut_Maluku,1.47,7,GFW_MOCK
2023-03-01,-3.75,124.75,WPP_715_Laut_Maluku,78.07,8,GFW_MOCK
2023-03-01,-3.75,125.25,WPP_715_Laut_Maluku,6.61,7,GFW_MOCK
2023-03-01,-3.75,125.75,WPP_715_Laut_Maluku,57.92,10,GFW_MOCK
2023-03-01,-3.75,126.25,WPP_715_Laut_Maluku,81.84,7,GFW_MOCK
2023-03-01,-3.75,126.75,WPP_715_Laut_Maluku,8.06,3,GFW_MOCK
2023-03-01,-3.75,127.25,WPP_715_Laut_Maluku,48.59,3,GFW_MOCK
2023-03-01,-3.75,127.75,WPP_715_Laut_Maluku,8.91,4,GFW_MOCK
2023-03-01,-3.75,128.25,WPP_715_Laut_Maluku,1.36,11,GFW_MOCK
2023-03-01,-3.75,128.75,WPP_715_Laut_Maluku,2.98,12,GFW_MOCK
2023-03-01,-3.75,129.25,WPP_715_Laut_Maluku,19.13,6,GFW_MOCK
2023-03-01,-3.75,129.75,WPP_715_Laut_Maluku,43.2,10,GFW_MOCK
2023-03-01,-3.75,130.25,WPP_715_Laut_Maluku,23.0,10,GFW_MOCK
2023-03-01,-3.75,130.75,WPP_715_Laut_Maluku,7.59,9,GFW_MOCK
2023-03-01,-3.75,131.25,WPP_715_Laut_Maluku,33.61,10,GFW_MOCK
2023-03-01,-3.75,131.75,WPP_715_Laut_Maluku,37.61,7,GFW_MOCK
2023-03-01,-3.25,124.25,WPP_715_Laut_Maluku,18.53,11,GFW_MOCK
2023-03-01,-3.25,124.75,WPP_715_Laut_Maluku,7.02,10,GFW_MOCK
2023-03-01,-3.25,125.25,WPP_715_Laut_Maluku,8.93,7,GFW_MOCK
2023-03-01,-3.25,125.75,WPP_715_Laut_Maluku,6.17,12,GFW_MOCK
2023-03-01,-3.25,126.25,WPP_715_Laut_Maluku,25.02,9,GFW_MOCK
2023-03-01,-3.25,126.75,WPP_715_Laut_Maluku,29.06,7,GFW_MOCK
2023-03-01,-3.25,127.25,WPP_715_Laut_Maluku,27.07,7,GFW_MOCK
2023-03-01,-3.25,127.75,WPP_715_Laut_Maluku,4.98,12,GFW_MOCK
2023-03-01,-3.25,128.25,WPP_715_Laut_Maluku,6.12,5,GFW_MOCK
2023-03-01,-3.25,128.75,WPP_715_Laut_Maluku,66.74,5,GFW_MOCK
2023-03-01,-3.25,129.25,WPP_715_Laut_Maluku,22.59,8,GFW_MOCK
2023-03-01,-3.25,129.75,WPP_715_Laut_Maluku,12.79,10,GFW_MOCK
2023-03-01,-3.25,130.25,WPP_715_Laut_Maluku,84.61,7,GFW_MOCK
2023-03-01,-3.25,130.75,WPP_715_Laut_Maluku,10.66,9,GFW_MOCK
2023-03-01,-3.25,131.25,WPP_715_Laut_Maluku,30.37,4,GFW_MOCK
2023-03-01,-3.25,131.75,WPP_715_Laut_Maluku,16.69,7,GFW_MOCK
2023-03-01,-2.75,124.25,WPP_715_Laut_Maluku,3.54,10,GFW_MOCK
2023-03-01,-2.75,124.75,WPP_715_Laut_Maluku,2.06,9,GFW_MOCK
2023-03-01,-2.75,125.25,WPP_715_Laut_Maluku,20.9,10,GFW_MOCK
2023-03-01,-2.75,125.75,WPP_715_Laut_Maluku,76.46,8,GFW_MOCK
2023-03-01,-2.75,126.25,WPP_715_Laut_Maluku,13.8,6,GFW_MOCK
2023-03-01,-2.75,126.75,WPP_715_Laut_Maluku,5.84,11,GFW_MOCK
2023-03-01,-2.75,127.25,WPP_715_Laut_Maluku,114.52,11,GFW_MOCK
2023-03-01,-2.75,127.75,WPP_715_Laut_Maluku,58.7,3,GFW_MOCK
2023-03-01,-2.75,128.25,WPP_715_Laut_Maluku,1.39,10,GFW_MOCK
2023-03-01,-2.75,128.75,WPP_715_Laut_Maluku,14.11,6,GFW_MOCK
2023-03-01,-2.75,129.25,WPP_715_Laut_Maluku,30.4,5,GFW_MOCK
2023-03-01,-2.75,129.75,WPP_715_Laut_Maluku,18.99,2,GFW_MOCK
2023-03-01,-2.75,130.25,WPP_715_Laut_Maluku,18.14,12,GFW_MOCK
2023-03-01,-2.75,130.75,WPP_715_Laut_Maluku,10.0,16,GFW_MOCK
2023-03-01,-2.75,131.25,WPP_715_Laut_Maluku,8.95,7,GFW_MOCK
2023-03-01,-2.75,131.75,WPP_715_Laut_Maluku,9.97,5,GFW_MOCK
2023-03-01,-2.25,124.25,WPP_715_Laut_Maluku,268.53,7,GFW_MOCK
2023-03-01,-2.25,124.75,WPP_715_Laut_Maluku,11.65,4,GFW_MOCK
2023-03-01,-2.25,125.25,WPP_715_Laut_Maluku,3.66,5,GFW_MOCK
2023-03-01,-2.25,125.75,WPP_715_Laut_Maluku,7.78,5,GFW_MOCK
2023-03-01,-2.25,126.25,WPP_715_Laut_Maluku,19.1,12,GFW_MOCK
2023-03-01,-2.25,126.75,WPP_715_Laut_Maluku,3.51,8,GFW_MOCK
2023-03-01,-2.25,127.25,WPP_715_Laut_Maluku,17.45,8,GFW_MOCK
2023-03-01,-2.25,127.75,WPP_715_Laut_Maluku,17.89,8,GFW_MOCK
2023-03-01,-2.25,128.25,WPP_715_Laut_Maluku,1.21,4,GFW_MOCK
2023-03-01,-2.25,128.75,WPP_715_Laut_Maluku,40.29,7,GFW_MOCK
2023-03-01,-2.25,129.25,WPP_715_Laut_Maluku,1.62,11,GFW_MOCK
2023-03-01,-2.25,129.75,WPP_715_Laut_Maluku,24.77,10,GFW_MOCK
2023-03-01,-2.25,130.25,WPP_715_Laut_Maluku,2.3,12,GFW_MOCK
2023-03-01,-2.25,130.75,WPP_715_Laut_Maluku,4.13,8,GFW_MOCK
2023-03-01,-2.25,131.25,WPP_715_Laut_Maluku,1.51,5,GFW_MOCK
2023-03-01,-2.25,131.75,WPP_715_Laut_Maluku,16.34,9,GFW_MOCK
2023-03-01,-1.75,124.25,WPP_715_Laut_Maluku,47.61,6,GFW_MOCK
2023-03-01,-1.75,124.75,WPP_715_Laut_Maluku,48.68,15,GFW_MOCK
2023-03-01,-1.75,125.25,WPP_715_Laut_Maluku,28.03,7,GFW_MOCK
2023-03-01,-1.75,125.75,WPP_715_Laut_Maluku,37.24,6,GFW_MOCK
2023-03-01,-1.75,126.25,WPP_715_Laut_Maluku,35.49,13,GFW_MOCK
2023-03-01,-1.75,126.75,WPP_715_Laut_Maluku,5.77,5,GFW_MOCK
2023-03-01,-1.75,127.25,WPP_715_Laut_Maluku,14.95,7,GFW_MOCK
2023-03-01,-1.75,127.75,WPP_715_Laut_Maluku,20.6,7,GFW_MOCK
2023-03-01,-1.75,128.25,WPP_715_Laut_Maluku,24.72,5,GFW_MOCK
2023-03-01,-1.75,128.75,WPP_715_Laut_Maluku,3.56,8,GFW_MOCK
2023-03-01,-1.75,129.25,WPP_715_Laut_Maluku,3.59,11,GFW_MOCK
2023-03-01,-1.75,129.75,WPP_715_Laut_Maluku,23.37,7,GFW_MOCK
2023-03-01,-1.75,130.25,WPP_715_Laut_Maluku,60.77,13,GFW_MOCK
2023-03-01,-1.75,130.75,WPP_715_Laut_Maluku,7.52,9,GFW_MOCK
2023-03-01,-1.75,131.25,WPP_715_Laut_Maluku,4.33,8,GFW_MOCK
2023-03-01,-1.75,131.75,WPP_715_Laut_Maluku,3.52,9,GFW_MOCK
2023-03-01,-1.25,124.25,WPP_715_Laut_Maluku,16.69,9,GFW_MOCK
2023-03-01,-1.25,124.75,WPP_715_Laut_Maluku,5.06,7,GFW_MOCK
2023-03-01,-1.25,125.25,WPP_715_Laut_Maluku,24.9,3,GFW_MOCK
2023-03-01,-1.25,125.75,WPP_715_Laut_Maluku,4.98,6,GFW_MOCK
2023-03-01,-1.25,126.25,WPP_715_Laut_Maluku,14.33,8,GFW_MOCK
2023-03-01,-1.25,126.75,WPP_715_Laut_Maluku,15.75,8,GFW_MOCK
2023-03-01,-1.25,127.25,WPP_715_Laut_Maluku,21.83,6,GFW_MOCK
2023-03-01,-1.25,127.75,WPP_715_Laut_Maluku,23.26,5,GFW_MOCK
2023-03-01,-1.25,128.25,WPP_715_Laut_Maluku,11.33,8,GFW_MOCK
2023-03-01,-1.25,128.75,WPP_715_Laut_Maluku,16.49,6,GFW_MOCK
2023-03-01,-1.25,129.25,WPP_715_Laut_Maluku,0.64,7,GFW_MOCK
2023-03-01,-1.25,129.75,WPP_715_Laut_Maluku,19.29,8,GFW_MOCK
2023-03-01,-1.25,130.25,WPP_715_Laut_Maluku,14.97,5,GFW_MOCK
2023-03-01,-1.25,130.75,WPP_715_Laut_Maluku,29.71,8,GFW_MOCK
2023-03-01,-1.25,131.25,WPP_715_Laut_Maluku,5.23,10,GFW_MOCK
2023-03-01,-1.25,131.75,WPP_715_Laut_Maluku,8.88,6,GFW_MOCK
2023-03-01,-0.75,124.25,WPP_715_Laut_Maluku,3.46,6,GFW_MOCK
2023-03-01,-0.75,124.75,WPP_715_Laut_Maluku,65.01,12,GFW_MOCK
2023-03-01,-0.75,125.25,WPP_715_Laut_Maluku,1.66,11,GFW_MOCK
2023-03-01,-0.75,125.75,WPP_715_Laut_Maluku,49.42,9,GFW_MOCK
2023-03-01,-0.75,126.25,WPP_715_Laut_Maluku,7.45,4,GFW_MOCK
2023-03-01,-0.75,126.75,WPP_715_Laut_Maluku,30.4,12,GFW_MOCK
2023-03-01,-0.75,127.25,WPP_715_Laut_Maluku,17.87,6,GFW_MOCK
2023-03-01,-0.75,127.75,WPP_715_Laut_Maluku,77.48,9,GFW_MOCK
2023-03-01,-0.75,128.25,WPP_715_Laut_Maluku,47.73,9,GFW_MOCK
2023-03-01,-0.75,128.75,WPP_715_Laut_Maluku,20.52,7,GFW_MOCK
2023-03-01,-0.75,129.25,WPP_715_Laut_Maluku,37.8,5,GFW_MOCK
2023-03-01,-0.75,129.75,WPP_715_Laut_Maluku,0.81,8,GFW_MOCK
2023-03-01,-0.75,130.25,WPP_715_Laut_Maluku,5.84,9,GFW_MOCK
2023-03-01,-0.75,130.75,WPP_715_Laut_Maluku,11.4,5,GFW_MOCK
2023-03-01,-0.75,131.25,WPP_715_Laut_Maluku,3.84,5,GFW_MOCK
2023-03-01,-0.75,131.75,WPP_715_Laut_Maluku,5.36,10,GFW_MOCK
2023-03-01,-0.25,124.25,WPP_715_Laut_Maluku,9.35,13,GFW_MOCK
2023-03-01,-0.25,124.75,WPP_715_Laut_Maluku,5.98,10,GFW_MOCK
2023-03-01,-0.25,125.25,WPP_715_Laut_Maluku,56.04,10,GFW_MOCK
2023-03-01,-0.25,125.75,WPP_715_Laut_Maluku,10.56,7,GFW_MOCK
2023-03-01,-0.25,126.25,WPP_715_Laut_Maluku,86.95,10,GFW_MOCK
2023-03-01,-0.25,126.75,WPP_715_Laut_Maluku,4.38,3,GFW_MOCK
2023-03-01,-0.25,127.25,WPP_715_Laut_Maluku,34.29,9,GFW_MOCK
2023-03-01,-0.25,127.75,WPP_715_Laut_Maluku,2.58,5,GFW_MOCK
2023-03-01,-0.25,128.25,WPP_715_Laut_Maluku,11.28,10,GFW_MOCK
2023-03-01,-0.25,128.75,WPP_715_Laut_Maluku,14.93,4,GFW_MOCK
2023-03-01,-0.25,129.25,WPP_715_Laut_Maluku,9.91,6,GFW_MOCK
2023-03-01,-0.25,129.75,WPP_715_Laut_Maluku,63.12,11,GFW_MOCK
2023-03-01,-0.25,130.25,WPP_715_Laut_Maluku,25.14,8,GFW_MOCK
2023-03-01,-0.25,130.75,WPP_715_Laut_Maluku,33.49,8,GFW_MOCK
2023-03-01,-0.25,131.25,WPP_715_Laut_Maluku,36.9,9,GFW_MOCK
2023-03-01,-0.25,131.75,WPP_715_Laut_Maluku,41.19,10,GFW_MOCK
2023-03-01,0.25,124.25,WPP_715_Laut_Maluku,1.94,4,GFW_MOCK
2023-03-01,0.25,124.75,WPP_715_Laut_Maluku,11.61,6,GFW_MOCK
2023-03-01,0.25,125.25,WPP_715_Laut_Maluku,20.77,5,GFW_MOCK
2023-03-01,0.25,125.75,WPP_715_Laut_Maluku,11.72,8,GFW_MOCK
2023-03-01,0.25,126.25,WPP_715_Laut_Maluku,14.91,9,GFW_MOCK
2023-03-01,0.25,126.75,WPP_715_Laut_Maluku,17.53,11,GFW_MOCK
2023-03-01,0.25,127.25,WPP_715_Laut_Maluku,6.48,8,GFW_MOCK
2023-03-01,0.25,127.75,WPP_715_Laut_Maluku,3.95,8,GFW_MOCK
2023-03-01,0.25,128.25,WPP_715_Laut_Maluku,2.23,12,GFW_MOCK
2023-03-01,0.25,128.75,WPP_715_Laut_Maluku,8.07,11,GFW_MOCK
2023-03-01,0.25,129.25,WPP_715_Laut_Maluku,9.65,8,GFW_MOCK
2023-03-01,0.25,129.75,WPP_715_Laut_Maluku,25.22,8,GFW_MOCK
2023-03-01,0.25,130.25,WPP_715_Laut_Maluku,12.88,4,GFW_MOCK
2023-03-01,0.25,130.75,WPP_715_Laut_Maluku,10.11,12,GFW_MOCK
2023-03-01,0.25,131.25,WPP_715_Laut_Maluku,9.71,8,GFW_MOCK
2023-03-01,0.25,131.75,WPP_715_Laut_Maluku,3.85,11,GFW_MOCK
2023-03-01,0.75,124.25,WPP_715_Laut_Maluku,1.65,6,GFW_MOCK
2023-03-01,0.75,124.75,WPP_715_Laut_Maluku,6.7,3,GFW_MOCK
2023-03-01,0.75,125.25,WPP_715_Laut_Maluku,25.52,11,GFW_MOCK
2023-03-01,0.75,125.75,WPP_715_Laut_Maluku,2.58,5,GFW_MOCK
2023-03-01,0.75,126.25,WPP_715_Laut_Maluku,6.89,11,GFW_MOCK
2023-03-01,0.75,126.75,WPP_715_Laut_Maluku,0.85,6,GFW_MOCK
2023-03-01,0.75,127.25,WPP_715_Laut_Maluku,16.21,8,GFW_MOCK
2023-03-01,0.75,127.75,WPP_715_Laut_Maluku,2.36,5,GFW_MOCK
2023-03-01,0.75,128.25,WPP_715_Laut_Maluku,7.92,4,GFW_MOCK
2023-03-01,0.75,128.75,WPP_715_Laut_Maluku,28.76,10,GFW_MOCK
2023-03-01,0.75,129.25,WPP_715_Laut_Maluku,1.21,8,GFW_MOCK
2023-03-01,0.75,129.75,WPP_715_Laut_Maluku,32.66,6,GFW_MOCK
2023-03-01,0.75,130.25,WPP_715_Laut_Maluku,40.53,5,GFW_MOCK
2023-03-01,0.75,130.75,WPP_715_Laut_Maluku,5.85,12,GFW_MOCK
2023-03-01,0.75,131.25,WPP_715_Laut_Maluku,20.1,5,GFW_MOCK
2023-03-01,0.75,131.75,WPP_715_Laut_Maluku,12.55,7,GFW_MOCK
2023-03-01,1.25,124.25,WPP_715_Laut_Maluku,167.15,8,GFW_MOCK
2023-03-01,1.25,124.75,WPP_715_Laut_Maluku,18.11,12,GFW_MOCK
2023-03-01,1.25,125.25,WPP_715_Laut_Maluku,54.96,9,GFW_MOCK
2023-03-01,1.25,125.75,WPP_715_Laut_Maluku,101.1,13,GFW_MOCK
2023-03-01,1.25,126.25,WPP_715_Laut_Maluku,16.84,12,GFW_MOCK
2023-03-01,1.25,126.75,WPP_715_Laut_Maluku,16.12,3,GFW_MOCK
2023-03-01,1.25,127.25,WPP_715_Laut_Maluku,229.53,9,GFW_MOCK
2023-03-01,1.25,127.75,WPP_715_Laut_Maluku,3.12,8,GFW_MOCK
2023-03-01,1.25,128.25,WPP_715_Laut_Maluku,35.96,5,GFW_MOCK
2023-03-01,1.25,128.75,WPP_715_Laut_Maluku,106.74,10,GFW_MOCK
2023-03-01,1.25,129.25,WPP_715_Laut_Maluku,8.6,4,GFW_MOCK
2023-03-01,1.25,129.75,WPP_715_Laut_Maluku,27.67,12,GFW_MOCK
2023-03-01,1.25,130.25,WPP_715_Laut_Maluku,3.55,8,GFW_MOCK
2023-03-01,1.25,130.75,WPP_715_Laut_Maluku,5.0,6,GFW_MOCK
2023-03-01,1.25,131.25,WPP_715_Laut_Maluku,4.25,7,GFW_MOCK
2023-03-01,1.25,131.75,WPP_715_Laut_Maluku,58.19,9,GFW_MOCK
2023-03-01,1.75,124.25,WPP_715_Laut_Maluku,8.4,6,GFW_MOCK
2023-03-01,1.75,124.75,WPP_715_Laut_Maluku,21.25,11,GFW_MOCK
2023-03-01,1.75,125.25,WPP_715_Laut_Maluku,30.94,9,GFW_MOCK
2023-03-01,1.75,125.75,WPP_715_Laut_Maluku,19.88,4,GFW_MOCK
2023-03-01,1.75,126.25,WPP_715_Laut_Maluku,5.76,6,GFW_MOCK
2023-03-01,1.75,126.75,WPP_715_Laut_Maluku,76.04,6,GFW_MOCK
2023-03-01,1.75,127.25,WPP_715_Laut_Maluku,10.62,9,GFW_MOCK
2023-03-01,1.75,127.75,WPP_715_Laut_Maluku,20.11,7,GFW_MOCK
2023-03-01,1.75,128.25,WPP_715_Laut_Maluku,30.1,8,GFW_MOCK
2023-03-01,1.75,128.75,WPP_715_Laut_Maluku,1.89,11,GFW_MOCK
2023-03-01,1.75,129.25,WPP_715_Laut_Maluku,10.18,14,GFW_MOCK
2023-03-01,1.75,129.75,WPP_715_Laut_Maluku,1.93,7,GFW_MOCK
2023-03-01,1.75,130.25,WPP_715_Laut_Maluku,56.39,6,GFW_MOCK
2023-03-01,1.75,130.75,WPP_715_Laut_Maluku,5.49,10,GFW_MOCK
2023-03-01,1.75,131.25,WPP_715_Laut_Maluku,1.85,8,GFW_MOCK
2023-03-01,1.75,131.75,WPP_715_Laut_Maluku,40.53,6,GFW_MOCK
2023-03-01,2.25,124.25,WPP_715_Laut_Maluku,34.44,10,GFW_MOCK
2023-03-01,2.25,124.75,WPP_715_Laut_Maluku,16.82,12,GFW_MOCK
2023-03-01,2.25,125.25,WPP_715_Laut_Maluku,25.66,8,GFW_MOCK
2023-03-01,2.25,125.75,WPP_715_Laut_Maluku,7.37,9,GFW_MOCK
2023-03-01,2.25,126.25,WPP_715_Laut_Maluku,11.11,7,GFW_MOCK
2023-03-01,2.25,126.75,WPP_715_Laut_Maluku,4.74,4,GFW_MOCK
2023-03-01,2.25,127.25,WPP_715_Laut_Maluku,12.37,8,GFW_MOCK
2023-03-01,2.25,127.75,WPP_715_Laut_Maluku,6.06,12,GFW_MOCK
2023-03-01,2.25,128.25,WPP_715_Laut_Maluku,80.59,8,GFW_MOCK
2023-03-01,2.25,128.75,WPP_715_Laut_Maluku,6.59,5,GFW_MOCK
2023-03-01,2.25,129.25,WPP_715_Laut_Maluku,24.29,9,GFW_MOCK
2023-03-01,2.25,129.75,WPP_715_Laut_Maluku,4.08,9,GFW_MOCK
2023-03-01,2.25,130.25,WPP_715_Laut_Maluku,12.12,9,GFW_MOCK
2023-03-01,2.25,130.75,WPP_715_Laut_Maluku,19.25,9,GFW_MOCK
2023-03-01,2.25,131.25,WPP_715_Laut_Maluku,16.38,4,GFW_MOCK
2023-03-01,2.25,131.75,WPP_715_Laut_Maluku,5.2,10,GFW_MOCK
2023-03-01,2.75,124.25,WPP_715_Laut_Maluku,22.3,13,GFW_MOCK
2023-03-01,2.75,124.75,WPP_715_Laut_Maluku,3.64,6,GFW_MOCK
2023-03-01,2.75,125.25,WPP_715_Laut_Maluku,69.6,10,GFW_MOCK
2023-03-01,2.75,125.75,WPP_715_Laut_Maluku,29.31,6,GFW_MOCK
2023-03-01,2.75,126.25,WPP_715_Laut_Maluku,29.69,5,GFW_MOCK
2023-03-01,2.75,126.75,WPP_715_Laut_Maluku,3.59,7,GFW_MOCK
2023-03-01,2.75,127.25,WPP_715_Laut_Maluku,3.04,8,GFW_MOCK
2023-03-01,2.75,127.75,WPP_715_Laut_Maluku,14.84,7,GFW_MOCK
2023-03-01,2.75,128.25,WPP_715_Laut_Maluku,45.12,4,GFW_MOCK
2023-03-01,2.75,128.75,WPP_715_Laut_Maluku,34.62,10,GFW_MOCK
2023-03-01,2.75,129.25,WPP_715_Laut_Maluku,13.22,7,GFW_MOCK
2023-03-01,2.75,129.75,WPP_715_Laut_Maluku,8.5,11,GFW_MOCK
2023-03-01,2.75,130.25,WPP_715_Laut_Maluku,8.74,6,GFW_MOCK
2023-03-01,2.75,130.75,WPP_715_Laut_Maluku,3.29,6,GFW_MOCK
2023-03-01,2.75,131.25,WPP_715_Laut_Maluku,1.77,7,GFW_MOCK
2023-03-01,2.75,131.75,WPP_715_Laut_Maluku,17.87,6,GFW_MOCK
2023-03-01,3.25,124.25,WPP_715_Laut_Maluku,4.07,10,GFW_MOCK
2023-03-01,3.25,124.75,WPP_715_Laut_Maluku,4.11,6,GFW_MOCK
2023-03-01,3.25,125.25,WPP_715_Laut_Maluku,1.52,10,GFW_MOCK
2023-03-01,3.25,125.75,WPP_715_Laut_Maluku,34.46,6,GFW_MOCK
2023-03-01,3.25,126.25,WPP_715_Laut_Maluku,13.81,6,GFW_MOCK
2023-03-01,3.25,126.75,WPP_715_Laut_Maluku,34.86,12,GFW_MOCK
2023-03-01,3.25,127.25,WPP_715_Laut_Maluku,3.82,18,GFW_MOCK
2023-03-01,3.25,127.75,WPP_715_Laut_Maluku,31.1,10,GFW_MOCK
2023-03-01,3.25,128.25,WPP_715_Laut_Maluku,29.85,6,GFW_MOCK
2023-03-01,3.25,128.75,WPP_715_Laut_Maluku,33.57,6,GFW_MOCK
2023-03-01,3.25,129.25,WPP_715_Laut_Maluku,13.5,7,GFW_MOCK
2023-03-01,3.25,129.75,WPP_715_Laut_Maluku,22.73,8,GFW_MOCK
2023-03-01,3.25,130.25,WPP_715_Laut_Maluku,60.54,8,GFW_MOCK
2023-03-01,3.25,130.75,WPP_715_Laut_Maluku,29.07,6,GFW_MOCK
2023-03-01,3.25,131.25,WPP_715_Laut_Maluku,44.58,10,GFW_MOCK
2023-03-01,3.25,131.75,WPP_715_Laut_Maluku,27.98,8,GFW_MOCK
2023-03-01,3.75,124.25,WPP_715_Laut_Maluku,9.21,12,GFW_MOCK
2023-03-01,3.75,124.75,WPP_715_Laut_Maluku,5.39,13,GFW_MOCK
2023-03-01,3.75,125.25,WPP_715_Laut_Maluku,4.31,10,GFW_MOCK
2023-03-01,3.75,125.75,WPP_715_Laut_Maluku,0.65,8,GFW_MOCK
2023-03-01,3.75,126.25,WPP_715_Laut_Maluku,4.87,10,GFW_MOCK
2023-03-01,3.75,126.75,WPP_715_Laut_Maluku,21.96,10,GFW_MOCK
2023-03-01,3.75,127.25,WPP_715_Laut_Maluku,1.22,4,GFW_MOCK
2023-03-01,3.75,127.75,WPP_715_Laut_Maluku,5.78,6,GFW_MOCK
2023-03-01,3.75,128.25,WPP_715_Laut_Maluku,32.39,2,GFW_MOCK
2023-03-01,3.75,128.75,WPP_715_Laut_Maluku,3.6,7,GFW_MOCK
2023-03-01,3.75,129.25,WPP_715_Laut_Maluku,4.82,9,GFW_MOCK
2023-03-01,3.75,129.75,WPP_715_Laut_Maluku,8.77,9,GFW_MOCK
2023-03-01,3.75,130.25,WPP_715_Laut_Maluku,110.73,5,GFW_MOCK
2023-03-01,3.75,130.75,WPP_715_Laut_Maluku,5.33,4,GFW_MOCK
2023-03-01,3.75,131.25,WPP_715_Laut_Maluku,13.89,11,GFW_MOCK
2023-03-01,3.75,131.75,WPP_715_Laut_Maluku,3.71,7,GFW_MOCK
2023-01-01,0.25,118.25,WPP_716_Laut_Sulawesi,46.7,4,GFW_MOCK
2023-01-01,0.25,118.75,WPP_716_Laut_Sulawesi,6.59,8,GFW_MOCK
2023-01-01,0.25,119.25,WPP_716_Laut_Sulawesi,1.47,11,GFW_MOCK
2023-01-01,0.25,119.75,WPP_716_Laut_Sulawesi,73.97,6,GFW_MOCK
2023-01-01,0.25,120.25,WPP_716_Laut_Sulawesi,2.54,12,GFW_MOCK
2023-01-01,0.25,120.75,WPP_716_Laut_Sulawesi,3.43,8,GFW_MOCK
2023-01-01,0.25,121.25,WPP_716_Laut_Sulawesi,6.3,14,GFW_MOCK
2023-01-01,0.25,121.75,WPP_716_Laut_Sulawesi,2.34,4,GFW_MOCK
2023-01-01,0.25,122.25,WPP_716_Laut_Sulawesi,2.34,9,GFW_MOCK
2023-01-01,0.25,122.75,WPP_716_Laut_Sulawesi,26.22,15,GFW_MOCK
2023-01-01,0.25,123.25,WPP_716_Laut_Sulawesi,500.0,7,GFW_MOCK
2023-01-01,0.25,123.75,WPP_716_Laut_Sulawesi,66.36,9,GFW_MOCK
2023-01-01,0.25,124.25,WPP_716_Laut_Sulawesi,16.63,12,GFW_MOCK
2023-01-01,0.25,124.75,WPP_716_Laut_Sulawesi,17.06,3,GFW_MOCK
2023-01-01,0.25,125.25,WPP_716_Laut_Sulawesi,12.58,5,GFW_MOCK
2023-01-01,0.25,125.75,WPP_716_Laut_Sulawesi,7.87,4,GFW_MOCK
2023-01-01,0.25,126.25,WPP_716_Laut_Sulawesi,30.08,6,GFW_MOCK
2023-01-01,0.25,126.75,WPP_716_Laut_Sulawesi,10.37,7,GFW_MOCK
2023-01-01,0.25,127.25,WPP_716_Laut_Sulawesi,7.77,8,GFW_MOCK
2023-01-01,0.25,127.75,WPP_716_Laut_Sulawesi,2.6,7,GFW_MOCK
2023-01-01,0.75,118.25,WPP_716_Laut_Sulawesi,18.88,7,GFW_MOCK
2023-01-01,0.75,118.75,WPP_716_Laut_Sulawesi,2.79,7,GFW_MOCK
2023-01-01,0.75,119.25,WPP_716_Laut_Sulawesi,27.47,3,GFW_MOCK
2023-01-01,0.75,119.75,WPP_716_Laut_Sulawesi,2.87,9,GFW_MOCK
2023-01-01,0.75,120.25,WPP_716_Laut_Sulawesi,44.5,12,GFW_MOCK
2023-01-01,0.75,120.75,WPP_716_Laut_Sulawesi,25.4,8,GFW_MOCK
2023-01-01,0.75,121.25,WPP_716_Laut_Sulawesi,11.26,6,GFW_MOCK
2023-01-01,0.75,121.75,WPP_716_Laut_Sulawesi,6.08,6,GFW_MOCK
2023-01-01,0.75,122.25,WPP_716_Laut_Sulawesi,7.72,8,GFW_MOCK
2023-01-01,0.75,122.75,WPP_716_Laut_Sulawesi,1.11,7,GFW_MOCK
2023-01-01,0.75,123.25,WPP_716_Laut_Sulawesi,4.08,9,GFW_MOCK
2023-01-01,0.75,123.75,WPP_716_Laut_Sulawesi,2.39,7,GFW_MOCK
2023-01-01,0.75,124.25,WPP_716_Laut_Sulawesi,5.13,9,GFW_MOCK
